batting_team,bowling_team,city,runs_y,result_first_innings
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Surrey Stars,Lancashire Thunder,London,148,0
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
Loughborough Lightning,Yorkshire Diamonds,Loughborough,143,1
