batting_team,bowling_team,city,runs_y,result_first_innings
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Wellington,Otago,Queenstown,157,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
Otago,Auckland,Queenstown,153,1
