batting_team,bowling_team,city,runs_y,result_first_innings
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Canterbury,Wellington,Wellington,153,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
Auckland,Northern Districts,Hamilton,162,0
